x,y,z,z_ft,magnitude,lon,lat,year,month,day
630796.8032846912,3671382.1793264565,-4788.33942,-15709.775,1.65,-115.59715000041247,33.17335999957746,1989.0,11.0,6.0
630773.6294600505,3671302.023249278,-4917.3457152,-16133.024,1.82,-115.59740999936902,33.17263999878035,1989.0,11.0,6.0
631155.5297304494,3671684.196261908,-5030.3512296,-16503.777,1.72,-115.59325999983365,33.17604000118932,1989.0,11.0,6.0
645986.245451661,3627023.114850083,-9241.5567264,-30320.068,2.25,-115.44133000041163,32.771430000384086,1989.0,11.0,6.0
646016.0019177437,3626974.758218072,-9293.559264000001,-30490.68,2.32,-115.44102000085347,32.77098999877759,1989.0,11.0,6.0
646078.6582729516,3626919.1239549047,-9072.5484792,-29765.579,1.59,-115.44035999853631,32.77047999973271,1989.0,11.0,6.0
645865.4499011206,3627082.329731043,-9262.5577512,-30388.969,2.62,-115.4426100003358,32.77197999943579,1989.0,11.0,6.0
631248.4808148186,3671776.381048941,-4863.343080000001,-15955.85,2.68,-115.59224999894353,33.17686000003327,1989.0,11.0,7.0
627179.9856032522,3669249.567304844,-6887.4418512,-22596.594,2.27,-115.63623000002158,33.154559999752095,1989.0,11.0,7.0
627067.3986297912,3671163.2494843565,-5493.373824,-18022.88,2.28,-115.63717000036489,33.171829999266606,1989.0,11.0,7.0
642904.5721266815,3634951.6381552946,-9893.588544,-32459.28,1.1,-115.4730000012544,32.84332999919327,1989.0,11.0,7.0
632800.9090323822,3670976.739680479,-4504.3255608,-14777.971,1.8,-115.57571999995253,33.16946000014982,1989.0,11.0,8.0
636911.0559470641,3670852.750141913,-3633.2830559999998,-11920.22,1.4,-115.53167000143875,33.16782999922095,1989.0,11.0,8.0
632720.0281722121,3670820.383254953,-4536.3271224,-14882.963,1.8,-115.5766099993933,33.16805999916689,1989.0,11.0,9.0
633782.5688518118,3672505.0110877287,-3766.2895464000003,-12356.593,1.63,-115.56496999844839,33.18311999877047,1989.0,11.0,9.0
633809.6827819305,3672499.838050233,-3609.2818848,-11841.476,1.8,-115.56467999860435,33.18306999948634,1989.0,11.0,9.0
646158.0150987323,3627573.4792346316,-9825.5852256,-32236.172,1.6,-115.43940999947127,32.77637000047503,1989.0,11.0,9.0
646239.6142211179,3627503.708569042,-9124.5510168,-29936.191,1.5,-115.43855000120682,32.775729999160994,1989.0,11.0,9.0
633881.027591631,3672465.3294604546,-3407.2720272,-11178.714,2.65,-115.56391999922154,33.182750001300874,1989.0,11.0,9.0
646362.9160967341,3627338.0737071605,-9851.5864944,-32321.478,2.56,-115.4372599990251,32.77421999941358,1989.0,11.0,9.0
646383.8963782344,3627249.665618465,-9858.586836,-32344.445,1.6,-115.43704999914716,32.77341999963713,1989.0,11.0,9.0
632770.3054475898,3670895.3683702373,-4561.3283424,-14964.988,1.57,-115.576059998577,33.168730001059494,1989.0,11.0,10.0
633659.5228594821,3672773.9164226386,-3583.280616,-11756.17,1.6,-115.56624999884944,33.185559998807605,1989.0,11.0,10.0
633981.0740757614,3672377.9838555064,-3735.2880336000003,-12254.882,1.6,-115.5628600010252,33.18194999976166,1989.0,11.0,10.0
635300.671849509,3669277.718787428,-7623.477768000001,-25011.41,1.44,-115.5491699996329,33.1538299991562,1989.0,11.0,11.0
633196.8216295704,3674221.4628668367,-4803.340152,-15758.99,1.8,-115.57099999924056,33.19866999892375,1989.0,11.0,11.0
633685.9408479212,3673840.0115038906,-3636.2832024000004,-11930.063,2.35,-115.56581000029796,33.1951699997251,1989.0,11.0,11.0
644622.2775845503,3630861.2174267303,-9384.5637048,-30789.251,1.5,-115.45528999925847,32.80621999922305,1989.0,11.0,13.0
595439.1203660738,3681311.0616761157,-3517.2773952000002,-11539.624,2.4,-115.97526999949952,33.266599999861874,1989.0,11.0,14.0
594284.7757874785,3676428.766380669,-4213.311360000001,-13823.2,1.1,-115.98817000081779,33.222670000182,1989.0,11.0,15.0
618908.8424745477,3691838.3779165256,-7849.4887968,-25752.916,1.47,-115.72193999895941,33.35919999869337,1989.0,11.0,24.0
618908.8424745477,3691838.3779165256,-7837.4882112000005,-25713.544,2.3,-115.72193999895941,33.35919999869337,1989.0,11.0,24.0
618903.3958181845,3691827.221880179,-7803.486552000001,-25601.99,1.6,-115.72199999885616,33.35910000049147,1989.0,11.0,24.0
630910.8607070432,3661325.4641951732,-7610.477133600001,-24968.757,2.08,-115.59736999970013,33.08266000023627,1989.0,11.0,26.0
637830.4595821872,3627982.006707379,-11029.6439808,-36186.496,1.4,-115.52824000019224,32.78113000101414,1989.0,11.0,26.0
630332.3766364718,3656173.3687120327,-9248.557068,-30343.035,2.61,-115.60430000069172,33.03627000099318,1989.0,11.0,27.0
630421.7943614824,3656192.2998041203,-9266.5579464,-30402.093,1.5,-115.60333999907752,33.03643000066552,1989.0,11.0,27.0
623450.0985265237,3685404.4236788875,-7904.4914808,-25933.371,1.75,-115.67401999857343,33.30066999974405,1989.0,12.0,4.0
627017.4418717308,3654658.360989055,-6823.438728,-22386.61,1.3,-115.63999999952068,33.02300000124781,1989.0,12.0,4.0
626254.4979831517,3640573.2139193197,-5923.394808,-19433.71,2.26,-115.65009999912853,32.89607000121365,1989.0,12.0,8.0
643675.8978823496,3631152.4011283615,-9779.5829808,-32085.246,1.2,-115.46534999933651,32.80896999954975,1989.0,12.0,9.0
643706.9890534772,3631139.544953792,-9812.5845912,-32193.519,1.6,-115.46502000047309,32.80884999987964,1989.0,12.0,9.0
647031.977268697,3626318.84599997,-9391.5640464,-30812.218,1.2,-115.43028000150413,32.76493999913357,1989.0,12.0,9.0
595454.7083171769,3676490.0546519537,-5738.38578,-18826.725,1.3,-115.97560999982355,33.223120001117266,1989.0,12.0,10.0
631231.7193343211,3671705.181586035,-3856.2939384,-12651.883,1.7,-115.5924399984673,33.17621999904983,1989.0,12.0,10.0
606473.1852413706,3706586.3141777487,-7623.477768000001,-25011.41,1.3,-115.85382999896942,33.49350000018363,1989.0,12.0,14.0
621725.6705822273,3688581.9738504556,-7657.4794272,-25122.964,1.86,-115.69211000030276,33.32951999974623,1989.0,12.0,14.0
621698.5689196226,3688441.9064671975,-6615.428577600001,-21704.162,1.53,-115.69242000007458,33.32826000129531,1989.0,12.0,17.0
643392.9769430611,3631676.165558015,-9556.5720984,-31353.583,1.67,-115.46829000006247,32.81373000013937,1989.0,12.0,18.0
643382.3889633483,3631695.9734712583,-9626.575514400001,-31583.253,1.5,-115.46840000005797,32.813909999741725,1989.0,12.0,18.0
625508.4392194857,3670555.3439153326,-2997.2520192,-9833.504,1.81,-115.65396999967335,33.16652999945817,1989.0,12.0,19.0
657148.123440746,3628199.7018927885,-2153.210832,-7064.34,1.89,-115.32200000085798,32.7805000002335,1989.0,12.0,20.0
615727.3645859264,3638349.5032477216,-9710.5796136,-31858.857,2.34,-115.76291000000698,32.877179999037786,1989.0,12.0,21.0
634954.7398809809,3629003.6518575535,-12119.6971728,-39762.786,1.83,-115.55878999846507,32.790700000117724,1989.0,12.0,21.0
631466.6287659717,3672058.7774220263,-3782.2903272000003,-12409.089,1.57,-115.5898700015596,33.17937999947737,1989.0,12.0,23.0
631475.9975180929,3672055.576934226,-3785.2904736000005,-12418.932,1.69,-115.5897699997886,33.17935000132563,1989.0,12.0,23.0
645187.3250453601,3629115.0947739463,-10396.6130904,-34109.623,1.6,-115.44953000107073,32.79040000064453,1989.0,12.0,23.0
645376.4451707293,3628738.6004184326,-9448.566828,-30999.235,1.98,-115.44756999955419,32.786980000015255,1989.0,12.0,23.0
644931.4137763423,3629832.1774533195,-9896.5886904,-32469.123,2.12,-115.45215000099574,32.796900001094244,1989.0,12.0,24.0
644807.3587456194,3629988.945022848,-9875.587665600002,-32400.222,1.5,-115.45344999858503,32.798329999155364,1989.0,12.0,24.0
637403.0680820211,3641199.0463314746,-9899.588836800001,-32478.966,1.5,-115.53083999948343,32.90036999867424,1989.0,12.0,25.0
631206.2377149393,3671658.2622972173,-3991.3005264,-13094.818,1.5,-115.59272000005583,33.175799998634645,1989.0,12.0,25.0
631168.389631911,3671698.7853797176,-4185.3099936,-13731.332,1.4,-115.59312000156265,33.1761699986381,1989.0,12.0,25.0
644796.7500577347,3630009.8604446035,-9850.5864456,-32318.197,1.5,-115.45355999860422,32.79852000032035,1989.0,12.0,25.0
631144.5764911403,3671527.684588314,-3876.2949144000004,-12717.503,1.94,-115.59340000058378,33.17463000048281,1989.0,12.0,30.0
622670.5054001734,3687112.3113045436,-8137.502851200001,-26697.844,1.5,-115.68216000010268,33.316159998843396,1989.0,12.0,30.0
631240.3493032885,3671687.554384647,-4044.3031128,-13268.711,1.9,-115.59235000139715,33.176060001270514,1989.0,12.0,30.0
633733.3072241631,3672697.2989692385,-3579.2804208000002,-11743.046,1.57,-115.5654700002902,33.18486000092147,1989.0,12.0,31.0
626340.115856023,3669493.7245496134,-2462.2259112,-8078.169,2.56,-115.64519999907684,33.156860000169914,1990.0,1.0,8.0
626304.0032955271,3669617.4587074374,-2051.2058544,-6729.678,1.97,-115.64557000144539,33.15797999969547,1990.0,1.0,8.0
631076.1325793352,3671971.4609635333,-4133.3074560000005,-13560.72,1.7,-115.59406999916631,33.17863999917125,1990.0,1.0,11.0
619212.0497551161,3690716.526022379,-8254.5085608,-27081.721,1.2,-115.71882999922795,33.34904999886365,1990.0,1.0,14.0
627151.0306763969,3669252.517173392,-6879.441460800001,-22570.346,2.34,-115.63654000003925,33.15458999962949,1990.0,1.0,16.0
646283.4031201777,3627710.6243680282,-9976.592594400001,-32731.603,1.6,-115.4380499991319,32.77759000109758,1990.0,1.0,17.0
615938.9830828204,3651681.4771695076,-7814.4870888,-25638.081,1.83,-115.75896999893016,32.99738999896243,1990.0,1.0,19.0
631412.0449811732,3671957.1261395407,-3653.284032,-11985.84,1.92,-115.59046999938296,33.178470000574805,1990.0,1.0,20.0
631194.5634051751,3671624.836563947,-3967.2993552000003,-13016.074,2.08,-115.59285000034109,33.175500000726224,1990.0,1.0,20.0
633756.7856510002,3671936.8591156066,-9523.570488000001,-31245.31,1.5,-115.56532999867393,33.17800000103075,1990.0,1.0,22.0
636451.0356134981,3649882.2253294257,-7828.487772,-25684.015,2.02,-115.5397299987615,32.97879000095172,1990.0,1.0,22.0
647453.6613451942,3625559.913764752,-10478.617092,-34378.665,1.5,-115.4258999986964,32.75804000016649,1990.0,1.0,24.0
633059.0263122271,3650025.3714407412,-14593.817904000001,-47879.98,1.1,-115.57600000052985,32.98049999879132,1990.0,1.0,26.0
605637.4037475033,3668569.266401667,-7147.4545392,-23449.654,1.83,-115.86726999884615,33.150739999874375,1990.0,1.0,26.0
605596.2756586852,3668404.7128384705,-8009.496604800001,-26277.876,1.0,-115.8677299997775,33.149260000684954,1990.0,1.0,26.0
646643.1051501166,3627017.2857964113,-9644.576392800001,-31642.311,1.6,-115.4343200009532,32.77129000076035,1990.0,1.0,27.0
630920.3403633888,3671210.836737594,-4109.3062848,-13481.976,1.74,-115.59585000053852,33.171799998749734,1990.0,1.0,27.0
630803.5937209923,3671153.823689474,-4472.3239992,-14672.979,1.5,-115.59710999978826,33.171300001304814,1990.0,1.0,27.0
630928.6773618126,3671145.5198703604,-3926.2973544,-12881.553,2.05,-115.5957700011497,33.17121000134761,1990.0,1.0,27.0
624850.585562405,3639811.2848838493,-5713.38456,-18744.7,1.2,-115.66520999981425,32.88935999956622,1990.0,1.0,28.0
624827.0596750589,3639822.0761482306,-5701.383974400001,-18705.328,1.79,-115.66545999921806,32.889460000216914,1990.0,1.0,28.0
623529.8077357175,3680669.1162985107,-4145.3080416,-13600.092,1.4,-115.67380999971388,33.2579600007354,1990.0,1.0,29.0
630705.2157778925,3671048.263137462,-4774.3387368,-15663.841,1.9,-115.59817999966069,33.17035999971636,1990.0,1.0,30.0
630805.1169913629,3671179.3502762862,-4728.336492,-15512.915,2.59,-115.59708999912115,33.17153000113077,1990.0,1.0,30.0
629711.62504647,3672196.09194671,-73.109328,-239.86,1.0,-115.60866999863327,33.18083000027161,1990.0,1.0,30.0
630830.1259784102,3671261.7487911694,-4701.3351744,-15424.328,2.06,-115.59681000142406,33.172270000599816,1990.0,1.0,30.0
630926.8631502824,3671280.789061031,-4421.3215104,-14505.648,3.04,-115.59577000015994,33.17242999872446,1990.0,1.0,30.0
634679.7164163399,3668104.707808736,-5483.373336000001,-17990.07,2.39,-115.555999998772,33.14332999982136,1990.0,1.0,30.0
631119.4247778048,3671594.993487438,-4535.3270736,-14879.682,3.0,-115.59366000070865,33.175239998748296,1990.0,1.0,30.0
629587.6210188648,3672194.444233838,-2363.2210800000003,-7753.35,2.45,-115.6100000015624,33.18082999864429,1990.0,1.0,30.0
631033.8611983588,3671438.589286116,-4163.30892,-13659.15,2.4,-115.59459999969192,33.17384000075648,1990.0,1.0,30.0
630897.2072536068,3671197.2190614915,-4052.3035032000003,-13294.959,3.13,-115.59610000160049,33.17168000000085,1990.0,1.0,30.0
631301.2400367386,3671805.9239180433,-4350.3180456,-14272.697,2.86,-115.5916799985772,33.177120000379496,1990.0,1.0,30.0
629407.0303881215,3671748.464148809,-2833.244016,-9295.42,2.1,-115.61199999863229,33.1768300000494,1990.0,1.0,30.0
631415.6318644455,3672037.0200885492,-4366.3188264,-14325.193,2.03,-115.59041999971613,33.1791899991802,1990.0,1.0,30.0
631483.3221839044,3672065.6562802717,-3805.2914496000003,-12484.552,2.24,-115.58968999881063,33.17944000070895,1990.0,1.0,30.0
626022.2244837228,3666658.504053383,-7963.494360000001,-26126.95,1.76,-115.64899999929064,33.13132999870847,1990.0,1.0,30.0
630750.8771821446,3671051.0926440204,-4834.3416648,-15860.701,2.0,-115.59768999981928,33.17038000071266,1990.0,1.0,30.0
630808.7723249667,3671184.944089589,-4754.3377608,-15598.221,1.7,-115.59705000143987,33.17158000119022,1990.0,1.0,30.0
631134.7012460128,3671568.583506494,-4313.31624,-14151.3,1.0,-115.59349999842884,33.17499999875592,1990.0,1.0,30.0
631169.0155500434,3671652.21734708,-3978.2998920000005,-13052.165,2.68,-115.59312000076879,33.17575000042941,1990.0,1.0,30.0
630817.1016126111,3671259.356390026,-4802.3401032,-15755.709,1.6,-115.59694999882494,33.17225000134936,1990.0,1.0,31.0
632927.7068951655,3632220.904792986,-11325.6584256,-37157.672,1.1,-115.5799699990929,32.81996000087771,1990.0,2.0,1.0
619268.3294031648,3628539.5470204214,-6503.4231119999995,-21336.69,1.2,-115.72633000017632,32.78832999983814,1990.0,2.0,1.0
630856.4349573845,3671386.305404972,-4890.3443976,-16044.437,1.7,-115.59650999946624,33.17338999904135,1990.0,2.0,4.0
630344.0534498969,3670227.2384977033,-4713.335760000001,-15463.7,1.5,-115.60217000080227,33.16300000095122,1990.0,2.0,5.0
630879.3404412337,3671486.4194806004,-5069.353132800001,-16631.736,1.99,-115.59624999857729,33.174289999519,1990.0,2.0,5.0
629871.7554755083,3671865.5331996144,-3833.292816,-12576.42,1.5,-115.60700000056737,33.17782999959559,1990.0,2.0,6.0
643495.5960620856,3631444.7701344043,-9658.577076,-31688.245,1.4,-115.46723000119488,32.81162999887403,1990.0,2.0,6.0
627278.4882315197,3669063.4387295768,-7328.463372,-24043.515,1.94,-115.63520000063004,33.15286999939548,1990.0,2.0,10.0
627253.3375259812,3669203.9471282167,-7183.456296,-23567.77,1.89,-115.6354500013035,33.15414000116704,1990.0,2.0,10.0
631626.7788866932,3672353.704638167,-4675.3339056,-15339.022,1.8,-115.58811000093114,33.18202000031565,1990.0,2.0,14.0
631404.8432221501,3645604.005482815,-7593.476304,-24912.98,1.3,-115.59432999978372,32.94083000050492,1990.0,2.0,17.0
630653.5073011582,3670382.1929379776,-6013.399200000001,-19729.0,1.4,-115.5988300008679,33.164360000330994,1990.0,2.0,18.0
634736.3818707559,3646979.7553227497,-8714.5310088,-28590.981,1.5,-115.5585000005246,32.9528299989416,1990.0,2.0,19.0
625989.5833718014,3669117.7025828543,-2974.2508967999997,-9758.041,1.98,-115.64900999848973,33.15351000097481,1990.0,2.0,20.0
625989.4402876812,3669128.7898979834,-2915.2480176,-9564.462,2.3,-115.64900999940204,33.15360999903424,1990.0,2.0,20.0
626187.900263627,3669507.282011301,-5433.370896,-17826.02,1.8,-115.64682999974008,33.15700000057322,1990.0,2.0,20.0
626064.8411263414,3669140.852173351,-2835.2441136,-9301.982,2.32,-115.64819999958273,33.15371000010262,1990.0,2.0,20.0
626034.209748112,3669201.4485686496,-3360.2697336,-11024.507,1.7,-115.6485200004846,33.15426000075138,1990.0,2.0,20.0
637216.2685749271,3643193.6643406623,-9912.5894712,-32521.619,1.51,-115.53254000063609,32.91838000021679,1990.0,2.0,21.0
633647.2832935574,3672986.6734104333,-3476.2753944,-11405.103,2.93,-115.56634999982148,33.18747999903673,1990.0,2.0,22.0
616461.164849647,3688836.7320411517,-5666.3822664,-18590.493,1.89,-115.74862999921105,33.3324000011496,1990.0,2.0,23.0
594175.2544095363,3676575.179361242,-4173.309408,-13691.96,0.79,-115.98933000020456,33.22399999958446,1990.0,3.0,7.0
641237.9613585478,3623477.7800825434,-8741.5323264,-28679.568,1.1,-115.49255000160035,32.74007999998013,1990.0,3.0,7.0
641327.2579605397,3623591.05450849,-9139.5517488,-29985.406,2.71,-115.49158000018102,32.74109000106514,1990.0,3.0,7.0
641310.8812052609,3623556.444136875,-9089.5493088,-29821.356,1.4,-115.49175999978839,32.74078000113686,1990.0,3.0,7.0
641229.0984973507,3623639.559281935,-9536.5711224,-31287.963,1.0,-115.49262000060547,32.741540000854734,1990.0,3.0,8.0
641331.1322264322,3623582.2380069047,-9102.5499432,-29864.009,1.3,-115.49154000140497,32.74100999966651,1990.0,3.0,8.0
641507.9193045532,3623474.9724181676,-9503.569512,-31179.69,1.7,-115.48966999868192,32.74002000117518,1990.0,3.0,9.0
632073.7486397922,3632923.603819397,-10860.6357336,-35632.007,1.68,-115.58898999863965,32.82639999871914,1990.0,3.0,11.0
621493.1177500819,3688567.969974395,-7656.4793784,-25119.683,1.5,-115.694609999173,33.32942000060441,1990.0,3.0,11.0
637154.8559822964,3646998.7404463007,-9551.571854400001,-31337.178,1.4,-115.53263000118476,32.95269999997289,1990.0,3.0,12.0
637070.5199563521,3651707.3226857185,-3603.2815920000003,-11821.79,1.7,-115.5328299992299,32.9951699997384,1990.0,3.0,12.0
638430.7501510689,3627994.8111531837,-12483.714936,-40957.07,1.74,-115.52182999991555,32.781170000670684,1990.0,3.0,16.0
645728.6150680266,3627404.1365373265,-8820.5361816,-28938.767,1.5,-115.444019999474,32.77490000053961,1990.0,3.0,19.0
629839.7032800751,3672312.018193692,-3092.2566552000003,-10145.199,2.18,-115.60728000006056,33.1818599989213,1990.0,3.0,24.0
625728.0674409475,3680997.800789504,-5563.37724,-18252.55,1.1,-115.65017000074918,33.26067000048681,1990.0,3.0,26.0
637255.1104995603,3648190.05069226,-8521.5215904,-27957.748,1.5,-115.53138000153665,32.96342999868223,1990.0,3.0,27.0
627167.5872602327,3669270.4759004265,-6894.442192800001,-22619.561,2.17,-115.6363599984531,33.15475000051952,1990.0,3.0,28.0
627385.2227737275,3669390.8596185483,-7182.456247200001,-23564.489,2.23,-115.6340099997259,33.155809998725815,1990.0,3.0,28.0
625151.1312024967,3671508.8787460425,-5163.357720000001,-16940.15,1.89,-115.6576699994227,33.175170000005615,1990.0,3.0,28.0
596357.7091194385,3678850.758519655,-8723.531448,-28620.51,0.98,-115.9656700003613,33.24433000134106,1990.0,3.0,29.0
641335.0067946151,3623573.421812055,-9123.550968,-29932.91,1.94,-115.49149999942597,32.7409300009834,1990.0,3.0,30.0
630299.9134502454,3670319.8019061694,-5500.374165600001,-18045.847,1.5,-115.60263000009392,33.163839998981224,1990.0,4.0,3.0
630139.6200282478,3670309.901519721,-5211.3600624,-17097.638,1.8,-115.60434999980463,33.163769998964725,1990.0,4.0,3.0
647728.3313303255,3624482.747734569,-9593.573904,-31474.98,1.4,-115.42313999885106,32.748290001076086,1990.0,4.0,5.0
615395.178327403,3689397.3075280488,-3535.2782736000004,-11598.682,1.61,-115.7600099996673,33.33757000019842,1990.0,4.0,7.0
